"5-15","16-25","26-40","41-64","65+","tick"
3.1230677764565993,3.0808126410835213,2.6596968112911656,2.610853739245533,1.4131374243733794,12.0
4.123067776456599,4.003160270880361,3.692106638787245,3.5380542686962277,2.630077787381158,24.0
4.187277051129608,4.093002257336343,3.5431259801359123,3.6902713434811383,2.999567847882455,36.0
4.548751486325803,4.534988713318285,3.9100888656560375,3.886499007279947,3.202679343128781,48.0
4.54756242568371,4.496613995485327,3.9539989545216936,3.846790205162144,3.1106309420916163,60.0
4.504756242568371,4.529119638826185,3.7882906429691583,3.8196558570483123,3.1547104580812446,72.0
4.612960760998811,4.592776523702032,3.8280188186095137,3.845797485109199,3.1408815903197924,84.0
4.606420927467301,4.4401805869074495,3.9519079979090432,3.8927862342819326,3.130077787381158,96.0
4.159334126040428,4.140406320541761,3.5891270256142187,3.6376571806750495,2.995246326707001,108.0
4.287752675386445,4.119638826185102,3.5771040250914794,3.699205823957644,2.956352636127917,120.0
4.63436385255648,4.475846501128668,3.9419759539989547,3.71740569159497,3.1927398444252377,132.0
4.6076099881093935,4.476749435665914,3.9012023000522738,3.8358702845797485,3.1590319792566985,144.0
4.538049940546968,4.390970654627539,3.8431782540512285,3.8080741230972865,3.139152981849611,156.0
4.576099881093936,4.5629796839729115,3.906952430737062,3.803441429516876,3.1292134831460676,168.0
4.561236623067776,4.470428893905192,3.924202822791427,3.9397749834546656,3.1754537597234225,180.0
4.192033293697978,4.094356659142212,3.7098797699947728,3.6803441429516877,3.038029386343993,192.0
4.2907253269916765,4.128216704288939,3.5927861996863566,3.6826604897418926,2.9027657735522903,204.0
4.553507728894173,4.479006772009029,3.865656037637219,3.8540701522170746,3.2082973206568712,216.0
4.687277051129608,4.49255079006772,3.8708834291688445,3.8070814030443416,3.1188932122784263,228.0
4.524970273483948,4.454176072234763,3.946157867224255,3.9215751158173395,3.1396454820579334,240.0
4.557669441141498,4.461851015801354,3.9702038682697336,3.874917273328921,3.0977086035451795,252.0
4.613555291319857,4.518284424379233,3.8912702561421852,3.8788881535407014,3.1422395157803718,264.0
4.137336504161712,4.104288939051918,3.650810245687402,3.6492389146260753,2.9299610894941632,276.0
4.103448275862069,4.04334085778781,3.5765812859383166,3.5615486432825945,2.9718979680069175,288.0
4.444708680142687,4.431151241534988,3.8489283847360167,3.8093977498345466,3.156074362300043,300.0
4.602259215219976,4.539954853273137,3.9383167799268164,3.8242885506287227,3.1444012105490704,312.0
4.501189060642092,4.495711060948081,3.90852064819655,3.7935142289874255,3.1712062256809337,324.0
4.6117717003567185,4.532731376975169,3.9440669106116046,3.8484447385837193,3.1781236489407694,336.0
4.520808561236623,4.386455981941309,3.8766335598536332,3.799801455989411,3.1487246000864677,348.0
4.171224732461355,4.125056433408578,3.7062205959226344,3.601588352084712,3.020752269779507,360.0
4.077883472057075,4.020316027088036,3.5917407213800314,3.6022501654533423,2.9814094249891916,372.0
4.553507728894173,4.509706546275395,3.942498693152117,3.7653871608206484,3.1884997838305233,384.0
4.656361474435196,4.450112866817156,3.893883951907998,3.848113831899404,3.183744055339386,396.0
4.627229488703924,4.547178329571106,3.8322007318348144,3.828259430840503,3.159533073929961,408.0
4.51961950059453,4.551241534988713,3.845269210663879,3.85837193911317,3.0990056204063987,420.0
4.62960760998811,4.498871331828442,3.9576581285938315,3.7842488418266047,3.1089965397923875,432.0
4.170035671819263,4.060045146726862,3.627286983795086,3.7276637988087358,2.990051903114187,444.0
4.170630202140309,4.094808126410835,3.531102979613173,3.589675711449371,2.958044982698962,456.0
4.664090368608799,4.534988713318285,3.9581808677469943,3.9318332230311053,3.3118512110726646,468.0
4.622473246135553,4.376975169300226,3.8766335598536332,3.856055592322965,3.3871107266435985,480.0
4.469678953626635,4.397291196388262,3.9210663878724517,3.818001323626737,3.2414539160536564,492.0
4.48513674197384,4.391422121896163,3.9059069524307373,3.7898742554599605,3.321505841627001,504.0
4.638525564803805,4.516930022573363,3.906952430737062,3.8517538054268696,3.3262656858502813,516.0
4.164090368608799,4.134085778781039,3.687401986408782,3.5731303772336203,3.1363046300302897,528.0
4.033888228299643,4.06726862302483,3.6063774176685834,3.6221045665122436,3.12202509736045,540.0
4.64268727705113,4.443340857787811,3.8766335598536332,3.7935142289874255,3.2834270878407614,552.0
4.590368608799049,4.3724604966139955,3.89022477783586,3.828259430840503,3.310255300735612,564.0
4.602853745541022,4.469525959367946,3.8635650810245687,3.7832561217736598,3.38008658008658,576.0
4.618906064209274,4.4510158013544014,3.8912702561421852,3.842157511581734,3.2433954092680812,588.0
4.429250891795482,4.4474040632054175,3.976999477260847,3.7501654533421576,3.310090948462538,600.0
4.112366230677765,4.103386004514673,3.7124934657605855,3.6747187293183323,3.194456474664357,612.0
4.060047562425684,4.160270880361174,3.623627809722948,3.696889477167439,3.10524036379385,624.0
4.840665873959572,4.841083521444696,4.302665969681129,4.2114493712773,3.7536796536796535,636.0
4.834126040428062,4.798194130925508,4.166231050705698,4.2356055592322965,3.6800865800865803,648.0
4.9940546967895365,4.7738148984198645,4.359121798222687,4.164460622104566,3.7826839826839826,660.0
4.857907253269917,4.804063205417608,4.1552535284892835,4.159166115155526,3.753572975313989,672.0
4.743162901307967,4.808126410835214,4.230005227391532,4.129053606882859,3.650064963187527,684.0
4.678359096313912,4.733634311512415,4.258233141662311,4.196227663798808,3.5188393243828497,696.0
4.643876337693222,4.67313769751693,4.297961317302666,4.272336201191264,3.536796536796537,708.0
4.497621878715814,4.3589164785553045,3.762676424464192,3.727332892124421,3.2510822510822512,720.0
4.451248513674197,4.437923250564334,3.8651332984840563,3.78590337524818,3.280952380952381,732.0
4.469084423305588,4.446049661399549,3.831677992681652,3.7974851091992057,3.2532467532467533,744.0
4.52615933412604,4.496162528216704,3.831677992681652,3.823295830575778,3.2852813852813854,756.0
4.41319857312723,4.372009029345373,3.754835337166754,3.7885506287227,3.2237126784941585,768.0
4.139714625445897,4.040632054176072,3.59958180867747,3.554268696227664,3.0713976633491993,780.0
4.037455410225921,3.9742663656884876,3.5331939362258233,3.5762992386626946,3.0778883600173086,792.0
4.6932223543400715,4.639729119638826,4.070047046523785,3.936775902019199,3.5116883116883115,804.0
4.718192627824019,4.624379232505643,4.063251437532672,3.9930486593843098,3.5415584415584416,816.0
4.68192627824019,4.516027088036117,3.916884474647151,3.869248593181066,3.5116883116883115,828.0
4.683115338882283,4.526410835214447,3.952430737062206,3.904667328699106,3.4515151515151516,840.0
4.657550535077289,4.679006772009029,3.889179299529535,3.8940748096656734,3.4257254222607187,852.0
4.414387633769322,4.30293453724605,3.9649764767381077,3.9086395233366433,3.3152880034647034,864.0
4.475029726516052,4.370654627539503,3.7705175117616307,3.8828202581926514,3.3083585967951494,876.0
4.708680142687277,4.577878103837472,4.025614218504966,3.923535253227408,3.5435253356431358,888.0
