"tick","Expuestos","Infecciosos","Asintomaticos","Sintomaticos","Camas","Recuperados","Hospitalizados","Muertos"
540.0,97.0,17.0,7.0,10.0,2.0,59.0,2.0,0.0
552.0,102.0,17.0,7.0,10.0,2.0,63.0,2.0,0.0
564.0,110.0,17.0,7.0,10.0,2.0,67.0,2.0,0.0
576.0,118.0,16.0,7.0,9.0,1.0,72.0,2.0,1.0
588.0,118.0,17.0,7.0,10.0,1.0,72.0,2.0,1.0
600.0,124.0,18.0,8.0,10.0,1.0,76.0,2.0,1.0
612.0,132.0,22.0,8.0,14.0,1.0,78.0,2.0,1.0
624.0,140.0,27.0,9.0,18.0,1.0,81.0,2.0,1.0
636.0,146.0,27.0,7.0,20.0,1.0,86.0,2.0,1.0
648.0,149.0,29.0,7.0,22.0,0.0,88.0,2.0,2.0
660.0,154.0,30.0,9.0,21.0,0.0,92.0,2.0,2.0
672.0,165.0,34.0,12.0,22.0,1.0,100.0,3.0,2.0
684.0,170.0,30.0,12.0,18.0,1.0,109.0,3.0,2.0
696.0,184.0,33.0,16.0,17.0,1.0,112.0,3.0,2.0
708.0,191.0,33.0,16.0,17.0,1.0,116.0,3.0,2.0
720.0,203.0,25.0,12.0,13.0,1.0,127.0,3.0,2.0
732.0,218.0,26.0,11.0,15.0,2.0,133.0,4.0,2.0
744.0,229.0,31.0,12.0,19.0,2.0,138.0,4.0,2.0
756.0,240.0,34.0,16.0,18.0,2.0,144.0,4.0,2.0
768.0,251.0,43.0,23.0,20.0,2.0,148.0,4.0,2.0
780.0,268.0,52.0,28.0,24.0,1.0,152.0,4.0,2.0
792.0,288.0,54.0,26.0,28.0,2.0,161.0,5.0,2.0
804.0,307.0,60.0,29.0,31.0,5.0,169.0,8.0,2.0
816.0,321.0,56.0,28.0,28.0,5.0,179.0,8.0,2.0
828.0,337.0,59.0,25.0,34.0,5.0,187.0,8.0,2.0
840.0,342.0,62.0,22.0,40.0,5.0,199.0,9.0,2.0
852.0,361.0,74.0,27.0,47.0,5.0,213.0,9.0,2.0
864.0,380.0,78.0,28.0,50.0,6.0,226.0,10.0,2.0
876.0,401.0,81.0,26.0,55.0,7.0,234.0,11.0,2.0
888.0,414.0,89.0,25.0,64.0,6.0,242.0,11.0,2.0
900.0,432.0,85.0,23.0,62.0,4.0,256.0,11.0,4.0
912.0,460.0,73.0,18.0,55.0,5.0,281.0,12.0,4.0
924.0,477.0,75.0,21.0,54.0,6.0,299.0,14.0,5.0
936.0,499.0,82.0,27.0,55.0,5.0,312.0,14.0,6.0
948.0,525.0,81.0,28.0,53.0,5.0,326.0,14.0,6.0
960.0,556.0,85.0,35.0,50.0,4.0,341.0,14.0,7.0
972.0,583.0,96.0,37.0,59.0,6.0,353.0,16.0,7.0
984.0,610.0,96.0,37.0,59.0,7.0,372.0,17.0,7.0
996.0,635.0,112.0,40.0,72.0,8.0,386.0,19.0,7.0
1008.0,669.0,114.0,47.0,67.0,8.0,406.0,19.0,7.0
1020.0,708.0,120.0,53.0,67.0,9.0,429.0,20.0,7.0
1032.0,738.0,126.0,55.0,71.0,8.0,446.0,21.0,9.0
1044.0,767.0,121.0,56.0,65.0,8.0,473.0,22.0,9.0
1056.0,799.0,135.0,64.0,71.0,10.0,491.0,24.0,9.0
1068.0,826.0,138.0,59.0,79.0,10.0,518.0,24.0,9.0
1080.0,849.0,144.0,62.0,82.0,10.0,543.0,25.0,9.0
1092.0,878.0,155.0,65.0,90.0,8.0,568.0,25.0,10.0
1104.0,911.0,162.0,70.0,92.0,7.0,588.0,26.0,10.0
1116.0,938.0,157.0,68.0,89.0,7.0,624.0,27.0,10.0
1128.0,974.0,147.0,65.0,82.0,10.0,659.0,30.0,10.0
1140.0,1014.0,145.0,70.0,75.0,12.0,688.0,33.0,11.0
1152.0,1044.0,145.0,71.0,74.0,10.0,717.0,33.0,13.0
1164.0,1077.0,143.0,65.0,78.0,11.0,750.0,35.0,14.0
1176.0,1101.0,143.0,59.0,84.0,11.0,779.0,36.0,14.0
1188.0,1117.0,146.0,54.0,92.0,12.0,806.0,37.0,14.0
1200.0,1144.0,162.0,59.0,103.0,13.0,827.0,38.0,14.0
1212.0,1162.0,174.0,59.0,115.0,15.0,855.0,41.0,14.0
1224.0,1192.0,160.0,54.0,106.0,13.0,891.0,41.0,14.0
1236.0,1230.0,162.0,60.0,102.0,13.0,914.0,41.0,14.0
1248.0,1260.0,149.0,56.0,93.0,11.0,950.0,42.0,16.0
1260.0,1283.0,126.0,53.0,73.0,8.0,994.0,42.0,17.0
1272.0,1303.0,119.0,49.0,70.0,9.0,1019.0,44.0,18.0
1284.0,1322.0,115.0,44.0,71.0,10.0,1051.0,46.0,18.0
1296.0,1339.0,123.0,48.0,75.0,12.0,1078.0,49.0,18.0
1308.0,1357.0,135.0,48.0,87.0,13.0,1096.0,50.0,18.0
1320.0,1379.0,136.0,52.0,84.0,12.0,1119.0,50.0,19.0
1332.0,1403.0,136.0,51.0,85.0,9.0,1137.0,50.0,20.0
1344.0,1422.0,133.0,51.0,82.0,10.0,1161.0,52.0,20.0
1356.0,1439.0,116.0,42.0,74.0,11.0,1198.0,53.0,20.0
1368.0,1449.0,103.0,38.0,65.0,10.0,1227.0,54.0,22.0
1380.0,1458.0,103.0,34.0,69.0,10.0,1249.0,55.0,22.0
1392.0,1477.0,104.0,37.0,67.0,8.0,1269.0,55.0,24.0
1404.0,1489.0,101.0,40.0,61.0,6.0,1292.0,56.0,26.0
1416.0,1507.0,101.0,36.0,65.0,8.0,1309.0,58.0,26.0
1428.0,1519.0,97.0,37.0,60.0,9.0,1321.0,59.0,26.0
1440.0,1531.0,90.0,34.0,56.0,8.0,1343.0,59.0,27.0
1452.0,1544.0,76.0,26.0,50.0,7.0,1368.0,59.0,28.0
1464.0,1554.0,73.0,29.0,44.0,7.0,1386.0,59.0,28.0
1476.0,1562.0,62.0,24.0,38.0,4.0,1407.0,59.0,28.0
1488.0,1567.0,72.0,29.0,43.0,5.0,1415.0,60.0,28.0
1500.0,1578.0,68.0,28.0,40.0,5.0,1431.0,60.0,28.0
1512.0,1591.0,70.0,30.0,40.0,5.0,1443.0,61.0,28.0
1524.0,1602.0,67.0,30.0,37.0,4.0,1453.0,61.0,29.0
1536.0,1614.0,60.0,24.0,36.0,2.0,1469.0,61.0,31.0
1548.0,1619.0,52.0,25.0,27.0,2.0,1486.0,61.0,31.0
1560.0,1625.0,43.0,20.0,23.0,2.0,1502.0,61.0,31.0
1572.0,1634.0,50.0,20.0,30.0,3.0,1510.0,62.0,31.0
1584.0,1640.0,48.0,18.0,30.0,4.0,1520.0,63.0,31.0
1596.0,1647.0,50.0,19.0,31.0,3.0,1528.0,63.0,32.0
1608.0,1654.0,50.0,20.0,30.0,4.0,1536.0,64.0,32.0
1620.0,1661.0,47.0,17.0,30.0,3.0,1546.0,64.0,32.0
1632.0,1670.0,44.0,17.0,27.0,4.0,1555.0,65.0,32.0
1644.0,1674.0,36.0,16.0,20.0,5.0,1569.0,66.0,32.0
1656.0,1682.0,38.0,17.0,21.0,5.0,1574.0,66.0,32.0
1668.0,1686.0,33.0,12.0,21.0,4.0,1585.0,66.0,33.0
1680.0,1690.0,35.0,11.0,24.0,3.0,1588.0,66.0,33.0
1692.0,1701.0,36.0,14.0,22.0,4.0,1597.0,67.0,33.0
1704.0,1707.0,37.0,14.0,23.0,3.0,1604.0,67.0,33.0
1716.0,1713.0,36.0,14.0,22.0,3.0,1610.0,67.0,33.0
1728.0,1720.0,35.0,17.0,18.0,3.0,1616.0,67.0,33.0
1740.0,1726.0,30.0,13.0,17.0,3.0,1626.0,68.0,34.0
1752.0,1729.0,27.0,12.0,15.0,3.0,1633.0,68.0,34.0
1764.0,1735.0,31.0,13.0,18.0,2.0,1639.0,68.0,34.0
1776.0,1741.0,36.0,16.0,20.0,2.0,1644.0,68.0,34.0
1788.0,1752.0,33.0,14.0,19.0,3.0,1653.0,69.0,34.0
1800.0,1755.0,35.0,15.0,20.0,2.0,1657.0,69.0,34.0
1812.0,1760.0,35.0,16.0,19.0,3.0,1660.0,70.0,34.0
1824.0,1764.0,29.0,12.0,17.0,3.0,1671.0,70.0,34.0
1836.0,1765.0,28.0,13.0,15.0,3.0,1678.0,70.0,34.0
1848.0,1772.0,26.0,13.0,13.0,2.0,1686.0,70.0,34.0
1860.0,1781.0,30.0,17.0,13.0,3.0,1689.0,71.0,34.0
1872.0,1791.0,27.0,18.0,9.0,3.0,1695.0,71.0,34.0
1884.0,1802.0,27.0,17.0,10.0,3.0,1700.0,71.0,34.0
1896.0,1815.0,26.0,15.0,11.0,2.0,1707.0,71.0,34.0
1908.0,1822.0,25.0,15.0,10.0,2.0,1712.0,71.0,34.0
1920.0,1827.0,28.0,11.0,17.0,2.0,1718.0,72.0,35.0
1932.0,1833.0,30.0,12.0,18.0,2.0,1725.0,72.0,35.0
1944.0,1839.0,39.0,18.0,21.0,2.0,1725.0,72.0,35.0
1956.0,1851.0,45.0,23.0,22.0,2.0,1731.0,73.0,36.0
1968.0,1862.0,48.0,24.0,24.0,2.0,1737.0,73.0,36.0
1980.0,1870.0,43.0,23.0,20.0,2.0,1745.0,73.0,36.0
1992.0,1885.0,45.0,23.0,22.0,2.0,1751.0,73.0,36.0
2004.0,1896.0,36.0,18.0,18.0,2.0,1768.0,73.0,36.0
2016.0,1908.0,36.0,17.0,19.0,2.0,1777.0,73.0,36.0
2028.0,1912.0,34.0,13.0,21.0,1.0,1785.0,73.0,37.0
2040.0,1918.0,47.0,24.0,23.0,2.0,1789.0,74.0,37.0
