"tick","Expuestos","Infecciosos","Asintomaticos","Sintomaticos","Camas","Recuperados","Hospitalizados","Muertos"
540.0,144.0,24.0,11.0,13.0,1.0,95.0,1.0,0.0
552.0,153.0,23.0,10.0,13.0,1.0,102.0,1.0,0.0
564.0,164.0,25.0,9.0,16.0,2.0,104.0,2.0,0.0
576.0,171.0,24.0,11.0,13.0,2.0,109.0,2.0,0.0
588.0,179.0,27.0,14.0,13.0,2.0,112.0,2.0,0.0
600.0,185.0,30.0,16.0,14.0,2.0,117.0,2.0,0.0
612.0,196.0,33.0,15.0,18.0,2.0,121.0,2.0,0.0
624.0,204.0,33.0,16.0,17.0,1.0,128.0,2.0,0.0
636.0,213.0,40.0,20.0,20.0,1.0,131.0,2.0,0.0
648.0,223.0,37.0,17.0,20.0,1.0,139.0,2.0,0.0
660.0,240.0,37.0,19.0,18.0,1.0,148.0,2.0,0.0
672.0,251.0,40.0,19.0,21.0,2.0,157.0,3.0,0.0
684.0,258.0,41.0,17.0,24.0,1.0,163.0,3.0,0.0
696.0,266.0,44.0,19.0,25.0,2.0,170.0,4.0,0.0
708.0,277.0,48.0,21.0,27.0,2.0,178.0,4.0,0.0
720.0,289.0,49.0,18.0,31.0,2.0,187.0,4.0,0.0
732.0,296.0,54.0,17.0,37.0,2.0,195.0,4.0,0.0
744.0,311.0,52.0,18.0,34.0,2.0,204.0,4.0,0.0
756.0,330.0,55.0,20.0,35.0,2.0,211.0,4.0,0.0
768.0,343.0,47.0,16.0,31.0,2.0,224.0,4.0,0.0
780.0,361.0,46.0,21.0,25.0,1.0,238.0,4.0,0.0
792.0,378.0,49.0,20.0,29.0,1.0,247.0,4.0,0.0
804.0,389.0,55.0,27.0,28.0,0.0,260.0,4.0,0.0
816.0,408.0,64.0,30.0,34.0,0.0,267.0,4.0,0.0
828.0,428.0,69.0,32.0,37.0,1.0,274.0,5.0,0.0
840.0,441.0,67.0,30.0,37.0,2.0,289.0,6.0,0.0
852.0,449.0,82.0,37.0,45.0,3.0,296.0,7.0,0.0
864.0,474.0,79.0,38.0,41.0,3.0,310.0,7.0,0.0
876.0,490.0,78.0,35.0,43.0,5.0,330.0,9.0,0.0
888.0,504.0,84.0,37.0,47.0,5.0,344.0,9.0,0.0
900.0,527.0,77.0,32.0,45.0,6.0,358.0,10.0,0.0
912.0,542.0,78.0,31.0,47.0,6.0,373.0,10.0,0.0
924.0,550.0,75.0,30.0,45.0,6.0,388.0,10.0,0.0
936.0,569.0,84.0,30.0,54.0,7.0,402.0,11.0,0.0
948.0,579.0,80.0,27.0,53.0,5.0,420.0,11.0,1.0
960.0,592.0,88.0,31.0,57.0,5.0,433.0,12.0,1.0
972.0,625.0,90.0,34.0,56.0,3.0,446.0,12.0,2.0
984.0,639.0,82.0,32.0,50.0,3.0,468.0,12.0,2.0
996.0,657.0,78.0,28.0,50.0,3.0,483.0,13.0,3.0
1008.0,673.0,67.0,26.0,41.0,3.0,509.0,13.0,3.0
1020.0,684.0,74.0,23.0,51.0,4.0,519.0,14.0,3.0
1032.0,694.0,80.0,23.0,57.0,4.0,534.0,14.0,3.0
1044.0,713.0,83.0,23.0,60.0,5.0,551.0,16.0,3.0
1056.0,730.0,91.0,27.0,64.0,7.0,562.0,18.0,3.0
1068.0,741.0,94.0,33.0,61.0,7.0,572.0,18.0,3.0
1080.0,751.0,94.0,34.0,60.0,6.0,585.0,18.0,4.0
1092.0,766.0,82.0,30.0,52.0,6.0,610.0,18.0,4.0
1104.0,784.0,76.0,28.0,48.0,6.0,630.0,18.0,4.0
1116.0,804.0,71.0,31.0,40.0,5.0,645.0,18.0,4.0
1128.0,833.0,67.0,26.0,41.0,6.0,663.0,19.0,4.0
1140.0,844.0,68.0,30.0,38.0,5.0,680.0,19.0,5.0
1152.0,856.0,63.0,30.0,33.0,4.0,693.0,20.0,5.0
1164.0,865.0,66.0,29.0,37.0,3.0,704.0,20.0,6.0
1176.0,872.0,76.0,31.0,45.0,5.0,718.0,23.0,6.0
1188.0,884.0,86.0,34.0,52.0,5.0,732.0,23.0,6.0
1200.0,907.0,96.0,37.0,59.0,6.0,746.0,24.0,6.0
1212.0,917.0,93.0,35.0,58.0,7.0,754.0,25.0,6.0
1224.0,934.0,81.0,28.0,53.0,7.0,775.0,25.0,6.0
1236.0,947.0,78.0,30.0,48.0,7.0,786.0,25.0,6.0
1248.0,953.0,63.0,29.0,34.0,6.0,811.0,25.0,6.0
1260.0,964.0,59.0,28.0,31.0,5.0,832.0,25.0,6.0
1272.0,982.0,60.0,28.0,32.0,5.0,846.0,25.0,6.0
1284.0,997.0,62.0,30.0,32.0,5.0,853.0,26.0,6.0
1296.0,1014.0,66.0,30.0,36.0,3.0,864.0,26.0,7.0
1308.0,1027.0,64.0,29.0,35.0,2.0,878.0,26.0,8.0
1320.0,1044.0,67.0,27.0,40.0,2.0,889.0,26.0,8.0
1332.0,1050.0,60.0,22.0,38.0,2.0,909.0,27.0,8.0
1344.0,1062.0,69.0,27.0,42.0,3.0,921.0,28.0,8.0
1356.0,1079.0,70.0,28.0,42.0,3.0,931.0,28.0,8.0
1368.0,1093.0,75.0,31.0,44.0,3.0,942.0,28.0,8.0
1380.0,1115.0,83.0,33.0,50.0,4.0,951.0,30.0,8.0
1392.0,1131.0,67.0,26.0,41.0,5.0,974.0,31.0,8.0
1404.0,1140.0,62.0,25.0,37.0,5.0,987.0,31.0,8.0
1416.0,1144.0,58.0,20.0,38.0,5.0,1002.0,31.0,8.0
1428.0,1161.0,77.0,28.0,49.0,7.0,1013.0,33.0,8.0
1440.0,1170.0,72.0,24.0,48.0,5.0,1030.0,33.0,8.0
1452.0,1180.0,80.0,25.0,55.0,6.0,1040.0,34.0,8.0
1464.0,1194.0,77.0,26.0,51.0,6.0,1053.0,34.0,8.0
1476.0,1206.0,68.0,20.0,48.0,6.0,1069.0,34.0,8.0
1488.0,1212.0,64.0,22.0,42.0,5.0,1085.0,34.0,8.0
1500.0,1224.0,60.0,23.0,37.0,3.0,1098.0,34.0,9.0
1512.0,1232.0,55.0,23.0,32.0,4.0,1114.0,35.0,9.0
1524.0,1241.0,57.0,25.0,32.0,3.0,1123.0,35.0,10.0
1536.0,1252.0,53.0,25.0,28.0,5.0,1137.0,37.0,10.0
1548.0,1261.0,54.0,21.0,33.0,3.0,1147.0,37.0,12.0
1560.0,1265.0,53.0,21.0,32.0,3.0,1158.0,37.0,12.0
1572.0,1277.0,53.0,18.0,35.0,3.0,1164.0,37.0,12.0
1584.0,1285.0,52.0,23.0,29.0,3.0,1175.0,37.0,12.0
1596.0,1299.0,50.0,24.0,26.0,3.0,1187.0,37.0,12.0
1608.0,1310.0,44.0,23.0,21.0,3.0,1198.0,37.0,12.0
1620.0,1318.0,41.0,22.0,19.0,2.0,1208.0,37.0,13.0
1632.0,1337.0,42.0,21.0,21.0,3.0,1219.0,38.0,13.0
1644.0,1354.0,44.0,20.0,24.0,2.0,1231.0,38.0,13.0
1656.0,1365.0,46.0,20.0,26.0,1.0,1238.0,38.0,13.0
1668.0,1374.0,51.0,20.0,31.0,1.0,1243.0,38.0,13.0
1680.0,1385.0,56.0,20.0,36.0,1.0,1254.0,38.0,13.0
1692.0,1398.0,58.0,19.0,39.0,1.0,1265.0,38.0,13.0
1704.0,1405.0,65.0,23.0,42.0,2.0,1274.0,39.0,13.0
1716.0,1418.0,63.0,23.0,40.0,2.0,1283.0,39.0,13.0
1728.0,1425.0,63.0,26.0,37.0,2.0,1294.0,39.0,13.0
1740.0,1431.0,64.0,25.0,39.0,2.0,1309.0,39.0,13.0
1752.0,1447.0,57.0,23.0,34.0,1.0,1324.0,39.0,14.0
1764.0,1466.0,53.0,22.0,31.0,1.0,1337.0,39.0,14.0
1776.0,1478.0,55.0,22.0,33.0,1.0,1345.0,39.0,14.0
1788.0,1483.0,47.0,18.0,29.0,2.0,1362.0,40.0,14.0
1800.0,1491.0,45.0,18.0,27.0,2.0,1373.0,40.0,14.0
1812.0,1505.0,48.0,22.0,26.0,2.0,1383.0,41.0,14.0
1824.0,1513.0,55.0,26.0,29.0,2.0,1392.0,41.0,14.0
1836.0,1527.0,60.0,29.0,31.0,2.0,1399.0,41.0,14.0
1848.0,1539.0,56.0,25.0,31.0,2.0,1411.0,41.0,14.0
1860.0,1548.0,55.0,27.0,28.0,2.0,1421.0,41.0,14.0
1872.0,1570.0,54.0,25.0,29.0,3.0,1433.0,42.0,14.0
1884.0,1583.0,56.0,27.0,29.0,3.0,1442.0,43.0,15.0
1896.0,1592.0,58.0,25.0,33.0,4.0,1452.0,44.0,15.0
1908.0,1610.0,54.0,22.0,32.0,4.0,1467.0,44.0,15.0
1920.0,1623.0,53.0,20.0,33.0,3.0,1480.0,44.0,15.0
