"tick","Expuestos","Infecciosos","Asintomaticos","Sintomaticos","Camas","Recuperados","Hospitalizados","Muertos"
540.0,105.0,18.0,4.0,14.0,1.0,70.0,2.0,1.0
552.0,105.0,18.0,5.0,13.0,1.0,74.0,2.0,1.0
564.0,109.0,19.0,8.0,11.0,1.0,78.0,2.0,1.0
576.0,117.0,16.0,8.0,8.0,1.0,83.0,2.0,1.0
588.0,120.0,14.0,7.0,7.0,1.0,87.0,2.0,1.0
600.0,122.0,15.0,9.0,6.0,1.0,88.0,2.0,1.0
612.0,125.0,16.0,10.0,6.0,1.0,89.0,2.0,1.0
624.0,132.0,15.0,9.0,6.0,0.0,93.0,2.0,1.0
636.0,138.0,15.0,7.0,8.0,0.0,98.0,2.0,1.0
648.0,144.0,19.0,8.0,11.0,0.0,100.0,2.0,1.0
660.0,152.0,18.0,9.0,9.0,0.0,103.0,2.0,1.0
672.0,162.0,18.0,8.0,10.0,0.0,106.0,2.0,1.0
684.0,167.0,20.0,5.0,15.0,1.0,109.0,3.0,1.0
696.0,169.0,25.0,5.0,20.0,2.0,112.0,4.0,1.0
708.0,174.0,26.0,4.0,22.0,3.0,116.0,5.0,1.0
720.0,179.0,29.0,6.0,23.0,3.0,120.0,5.0,1.0
732.0,196.0,35.0,10.0,25.0,3.0,122.0,5.0,1.0
744.0,204.0,34.0,13.0,21.0,3.0,130.0,5.0,1.0
756.0,217.0,33.0,15.0,18.0,3.0,134.0,5.0,1.0
768.0,234.0,30.0,16.0,14.0,3.0,139.0,5.0,1.0
780.0,243.0,30.0,13.0,17.0,2.0,147.0,5.0,2.0
792.0,259.0,26.0,12.0,14.0,1.0,162.0,5.0,3.0
804.0,276.0,37.0,15.0,22.0,1.0,164.0,5.0,3.0
816.0,297.0,47.0,18.0,29.0,1.0,168.0,6.0,3.0
828.0,318.0,57.0,23.0,34.0,2.0,171.0,7.0,3.0
840.0,335.0,63.0,21.0,42.0,2.0,179.0,7.0,3.0
852.0,343.0,59.0,20.0,39.0,2.0,193.0,7.0,3.0
864.0,359.0,72.0,30.0,42.0,2.0,201.0,7.0,3.0
876.0,389.0,75.0,34.0,41.0,2.0,216.0,7.0,3.0
888.0,416.0,80.0,36.0,44.0,3.0,226.0,8.0,3.0
900.0,442.0,89.0,37.0,52.0,3.0,238.0,8.0,3.0
912.0,468.0,93.0,41.0,52.0,5.0,250.0,10.0,3.0
924.0,487.0,85.0,35.0,50.0,4.0,270.0,10.0,4.0
936.0,510.0,89.0,35.0,54.0,5.0,292.0,12.0,4.0
948.0,543.0,102.0,48.0,54.0,5.0,310.0,12.0,4.0
960.0,593.0,110.0,55.0,55.0,6.0,325.0,13.0,4.0
972.0,615.0,119.0,55.0,64.0,6.0,340.0,13.0,4.0
984.0,641.0,125.0,63.0,62.0,6.0,360.0,13.0,4.0
996.0,673.0,120.0,62.0,58.0,6.0,381.0,13.0,4.0
1008.0,706.0,131.0,67.0,64.0,5.0,405.0,14.0,5.0
1020.0,736.0,145.0,63.0,82.0,5.0,435.0,15.0,5.0
1032.0,779.0,151.0,65.0,86.0,5.0,460.0,16.0,6.0
1044.0,805.0,151.0,66.0,85.0,5.0,482.0,16.0,6.0
1056.0,833.0,151.0,62.0,89.0,6.0,509.0,18.0,7.0
1068.0,879.0,160.0,62.0,98.0,6.0,534.0,19.0,7.0
1080.0,909.0,160.0,64.0,96.0,10.0,575.0,23.0,7.0
1092.0,939.0,160.0,65.0,95.0,11.0,608.0,24.0,7.0
1104.0,967.0,162.0,65.0,97.0,12.0,633.0,25.0,7.0
1116.0,999.0,177.0,69.0,108.0,13.0,656.0,27.0,8.0
1128.0,1027.0,168.0,67.0,101.0,12.0,695.0,27.0,9.0
1140.0,1059.0,171.0,68.0,103.0,11.0,723.0,27.0,10.0
1152.0,1089.0,161.0,68.0,93.0,11.0,756.0,28.0,10.0
1164.0,1118.0,163.0,67.0,96.0,12.0,786.0,30.0,11.0
1176.0,1143.0,157.0,70.0,87.0,12.0,822.0,31.0,12.0
1188.0,1160.0,146.0,61.0,85.0,9.0,864.0,32.0,13.0
1200.0,1186.0,160.0,64.0,96.0,11.0,882.0,35.0,13.0
1212.0,1221.0,151.0,56.0,95.0,12.0,922.0,37.0,14.0
1224.0,1236.0,143.0,54.0,89.0,11.0,953.0,38.0,16.0
1236.0,1249.0,137.0,56.0,81.0,11.0,984.0,38.0,16.0
1248.0,1266.0,134.0,56.0,78.0,12.0,1010.0,39.0,16.0
1260.0,1275.0,135.0,51.0,84.0,14.0,1032.0,42.0,17.0
1272.0,1289.0,133.0,51.0,82.0,15.0,1058.0,43.0,17.0
1284.0,1306.0,118.0,46.0,72.0,14.0,1089.0,44.0,17.0
1296.0,1326.0,112.0,37.0,75.0,12.0,1113.0,44.0,18.0
1308.0,1334.0,97.0,34.0,63.0,10.0,1139.0,44.0,19.0
1320.0,1347.0,83.0,31.0,52.0,9.0,1165.0,45.0,20.0
1332.0,1371.0,76.0,28.0,48.0,10.0,1187.0,48.0,22.0
1344.0,1375.0,75.0,26.0,49.0,11.0,1205.0,49.0,22.0
1356.0,1388.0,76.0,28.0,48.0,10.0,1226.0,50.0,22.0
1368.0,1398.0,75.0,27.0,48.0,9.0,1238.0,50.0,22.0
1380.0,1411.0,77.0,28.0,49.0,7.0,1246.0,50.0,24.0
1392.0,1422.0,74.0,28.0,46.0,7.0,1263.0,50.0,24.0
1404.0,1435.0,74.0,28.0,46.0,6.0,1273.0,50.0,25.0
1416.0,1443.0,62.0,22.0,40.0,5.0,1295.0,50.0,26.0
1428.0,1453.0,58.0,16.0,42.0,7.0,1310.0,52.0,26.0
1440.0,1462.0,61.0,17.0,44.0,4.0,1320.0,52.0,28.0
1452.0,1470.0,59.0,20.0,39.0,3.0,1336.0,52.0,28.0
1464.0,1479.0,59.0,18.0,41.0,3.0,1346.0,52.0,28.0
1476.0,1482.0,60.0,19.0,41.0,3.0,1355.0,53.0,29.0
1488.0,1490.0,52.0,17.0,35.0,3.0,1368.0,53.0,29.0
1500.0,1494.0,56.0,20.0,36.0,4.0,1375.0,54.0,29.0
1512.0,1499.0,48.0,18.0,30.0,4.0,1392.0,54.0,29.0
1524.0,1502.0,41.0,13.0,28.0,4.0,1405.0,54.0,29.0
1536.0,1505.0,45.0,15.0,30.0,3.0,1409.0,54.0,30.0
1548.0,1510.0,41.0,13.0,28.0,2.0,1419.0,54.0,30.0
1560.0,1512.0,35.0,11.0,24.0,2.0,1429.0,54.0,30.0
1572.0,1513.0,31.0,12.0,19.0,2.0,1435.0,54.0,30.0
1584.0,1517.0,27.0,10.0,17.0,2.0,1444.0,54.0,30.0
1596.0,1520.0,20.0,8.0,12.0,0.0,1456.0,54.0,30.0
1608.0,1520.0,18.0,9.0,9.0,0.0,1461.0,54.0,30.0
1620.0,1522.0,18.0,10.0,8.0,1.0,1464.0,55.0,30.0
1632.0,1524.0,17.0,9.0,8.0,1.0,1468.0,55.0,30.0
1644.0,1526.0,16.0,9.0,7.0,1.0,1472.0,55.0,30.0
1656.0,1529.0,14.0,7.0,7.0,1.0,1475.0,55.0,30.0
1668.0,1532.0,13.0,6.0,7.0,1.0,1477.0,55.0,30.0
1680.0,1534.0,10.0,4.0,6.0,1.0,1480.0,55.0,30.0
