"5-15","16-25","26-40","41-64","65+","tick"
3.004756242568371,2.919981710105167,2.641079936474325,2.4890800794176045,1.386343993085566,12.0
4.062425683709869,3.949702789208962,3.5775542615140288,3.4728656518861682,2.564390665514261,24.0
4.092746730083234,3.966620941929584,3.6093170989941767,3.42356055592323,2.853932584269663,36.0
4.598097502972651,4.465477823502515,3.876654314452091,3.7885506287227,3.135695764909248,48.0
4.539833531510107,4.363511659807956,3.818422445738486,3.6786896095301125,3.110198789974071,60.0
4.565398335315101,4.422039323273891,3.87718369507676,3.637326273990735,3.0522904062229905,72.0
4.57550535077289,4.478737997256515,3.9253573319216515,3.6985440105890137,3.1205704407951598,84.0
4.6117717003567185,4.366255144032922,3.853361566966649,3.6035737921906024,3.042350907519447,96.0
4.096313912009513,4.079561042524006,3.602435150873478,3.543348775645268,2.9485738980121003,108.0
4.244946492271106,3.9757658893461363,3.5394388565378505,3.556254136333554,2.9019014693172,120.0
4.542806183115339,4.316415180612712,3.8507146638433034,3.6525479814692257,3.0795159896283493,132.0
4.5469678953626635,4.367626886145405,3.9671784012705134,3.662144275314361,3.0557476231633536,144.0
4.399524375743163,4.479652491998171,3.8327157226045525,3.745201853077432,3.102420051858254,156.0
4.614149821640904,4.459533607681756,3.8051879301217575,3.6906022501654534,3.072601555747623,168.0
4.48513674197384,4.3598536808413355,3.8337744838538907,3.637326273990735,3.0790838375108036,180.0
4.074910820451843,3.960676726108825,3.5547908946532556,3.459298477829252,2.894122731201383,192.0
4.124256837098692,3.9757658893461363,3.6341979883536264,3.5512905360688287,2.934745030250648,204.0
4.642092746730083,4.3895747599451305,3.8634197988353627,3.669755129053607,3.0419187554019014,216.0
4.469084423305588,4.305898491083676,3.7670725251455797,3.6505625413633354,3.03457216940363,228.0
4.517241379310345,4.467764060356653,3.9327686606670196,3.6604897418927864,3.1192739844425237,240.0
4.555885850178359,4.448102423411066,3.836950767601906,3.6813368630046326,3.10933448573898,252.0
4.605826397146254,4.420667581161409,3.8475383800952887,3.5969556585043017,3.137856525496975,264.0
4.13436385255648,4.055326931870142,3.5992588671254633,3.472203838517538,2.9533275713050995,276.0
4.138525564803805,3.917238225880201,3.6071995764955003,3.5076108537392456,2.931287813310285,288.0
4.557669441141498,4.332876085962505,3.821598729486501,3.6472534745201854,3.100259291270527,300.0
4.594530321046373,4.395061728395062,3.853361566966649,3.7759761747187293,3.043647363872083,312.0
4.607015457788347,4.460905349794238,3.934356802541027,3.670416942422237,3.078219533275713,324.0
4.502378121284186,4.440329218106996,3.914769719428269,3.6803441429516877,3.0544511668107175,336.0
4.5505350772889415,4.3283036122542295,3.8523028057173105,3.651886168100596,3.087294727744166,348.0
4.117122473246136,4.021947873799726,3.492853361566967,3.498345466578425,2.928694900605013,360.0
4.0957193816884665,4.050754458161865,3.6347273689782953,3.5109199205823955,2.901037165082109,372.0
4.50653983353151,4.440329218106996,3.9158284806776074,3.654202514890801,3.062229904926534,384.0
4.56064209274673,4.47416552354824,3.871889888830069,3.712442091330245,3.142610198789974,396.0
4.532104637336504,4.420667581161409,3.849655902593965,3.6389808074123096,3.1089023336214345,408.0
4.421521997621879,4.4211248285322355,3.9142403388036,3.6760423560555924,3.065254969749352,420.0
4.529131985731272,4.422039323273891,3.813658020116464,3.7346128391793516,3.044943820224719,432.0
4.159928656361474,4.050754458161865,3.5494970884065644,3.4923891462607544,2.933448573898012,444.0
4.133769322235434,4.071330589849109,3.5341450502911593,3.485771012574454,2.8893690579083837,456.0
4.467895362663496,4.416095107453132,3.946003176283748,3.747849106551952,3.359982713915298,468.0
4.552318668252081,4.356195701874714,3.837480148226575,3.6194573130377234,3.236387208297321,480.0
4.5469678953626635,4.290352080475537,3.876124933827422,3.6747187293183323,3.2247191011235956,492.0
4.556480380499406,4.463648834019204,3.9666490206458445,3.7071475843812043,3.279170267934313,504.0
4.362663495838288,4.381344307270234,3.8967707781895182,3.609530112508273,3.2520536100302637,516.0
4.123067776456599,3.989026063100137,3.636315510852303,3.5320979483785573,3.0328577604842195,528.0
4.159334126040428,3.9309556470050295,3.6590788777130756,3.555923229649239,3.124081279723303,540.0
4.520808561236623,4.402377686328304,3.9671784012705134,3.639973527465255,3.271076523994812,552.0
4.497621878715814,4.302697759487883,3.848597141344627,3.6082064857710128,3.205449826989619,564.0
