"tick","Expuestos","Infecciosos","Asintomaticos","Sintomaticos","Camas","Recuperados","Hospitalizados","Muertos"
1452.0,422.0,6.0,4.0,2.0,2.0,390.0,17.0,6.0
1464.0,424.0,7.0,5.0,2.0,2.0,390.0,17.0,6.0
1476.0,427.0,6.0,5.0,1.0,1.0,392.0,17.0,7.0
1488.0,430.0,11.0,5.0,6.0,0.0,396.0,17.0,7.0
1500.0,432.0,14.0,4.0,10.0,0.0,397.0,17.0,7.0
1512.0,435.0,15.0,4.0,11.0,0.0,398.0,17.0,7.0
1524.0,437.0,18.0,5.0,13.0,1.0,399.0,18.0,7.0
1536.0,439.0,20.0,6.0,14.0,1.0,400.0,18.0,7.0
1548.0,440.0,18.0,5.0,13.0,1.0,404.0,18.0,7.0
1560.0,441.0,15.0,5.0,10.0,1.0,410.0,18.0,7.0
1572.0,445.0,13.0,4.0,9.0,2.0,414.0,19.0,7.0
1584.0,445.0,14.0,5.0,9.0,2.0,416.0,19.0,7.0
1596.0,445.0,12.0,6.0,6.0,2.0,419.0,19.0,7.0
1608.0,447.0,10.0,4.0,6.0,2.0,422.0,19.0,7.0
1620.0,447.0,12.0,5.0,7.0,2.0,422.0,19.0,7.0
1632.0,447.0,12.0,4.0,8.0,2.0,424.0,19.0,7.0
1644.0,447.0,9.0,3.0,6.0,1.0,428.0,19.0,7.0
1656.0,448.0,9.0,3.0,6.0,1.0,430.0,19.0,7.0
1668.0,450.0,8.0,2.0,6.0,1.0,431.0,19.0,7.0
1680.0,450.0,4.0,1.0,3.0,1.0,435.0,19.0,7.0
