"5-15","16-25","26-40","41-64","65+","tick"
3.1355529131985733,3.066485753052917,2.6677248677248677,2.4728187919463087,1.395419187554019,12.0
4.170035671819263,4.073270013568521,3.6952380952380954,3.5006711409395974,2.6292134831460676,24.0
4.137336504161712,4.11352329262777,3.6354497354497353,3.4503355704697984,2.899308556611927,36.0
4.699167657550535,4.528267752148349,4.065608465608466,3.731208053691275,3.2074330164217804,48.0
4.592152199762188,4.509271822704658,3.983597883597884,3.6731543624161076,3.11495246326707,60.0
4.54577883472057,4.616010854816825,4.084126984126984,3.793959731543624,3.2476231633535004,72.0
4.6076099881093935,4.456354590682949,3.952910052910053,3.755704697986577,3.159896283491789,84.0
4.615338882282996,4.426503844414293,4.0,3.780536912751678,3.1905790838375108,96.0
4.052913198573127,4.108548168249661,3.628042328042328,3.5208053691275167,2.9360414866032842,108.0
4.192033293697978,4.109452736318408,3.6116402116402115,3.613758389261745,3.056179775280899,120.0
4.743162901307967,4.485753052917232,4.037566137566137,3.7778523489932887,3.197925669835782,132.0
4.707491082045184,4.462234283129805,3.994179894179894,3.6956375838926174,3.1197061365600693,144.0
4.682520808561237,4.485753052917232,3.9296296296296296,3.67248322147651,3.1529818496110633,156.0
4.64268727705113,4.535504296698327,4.019047619047619,3.7614093959731543,3.200086430423509,168.0
4.718787158145066,4.586612392582542,4.04074074074074,3.7634228187919465,3.165514261019879,180.0
4.1076099881093935,4.0606060606060606,3.5814814814814815,3.6114093959731544,2.973638720829732,192.0
4.167063020214031,4.094075079149706,3.8,3.55,3.0566119273984445,204.0
4.653983353151011,4.55857078245138,3.980952380952381,3.7620805369127517,3.1464995678478824,216.0
4.686682520808561,4.459520578923564,3.9703703703703703,3.7063758389261743,3.1754537597234225,228.0
4.607015457788347,4.431931252826775,3.9365079365079363,3.7338926174496643,3.1840968020743303,240.0
4.636741973840666,4.3392130257801895,3.9603174603174605,3.663758389261745,3.1590319792566985,252.0
4.614149821640904,4.459972862957938,3.964021164021164,3.6966442953020135,3.1672428694900603,264.0
4.171224732461355,4.090004522840344,3.6423280423280424,3.53758389261745,2.975799481417459,276.0
4.194411414982164,4.130710085933966,3.808994708994709,3.5751677852348993,3.038893690579084,288.0
4.593341260404281,4.467661691542289,4.023809523809524,3.7751677852348995,3.144770959377701,300.0
4.5957193816884665,4.487109905020353,4.01058201058201,3.742953020134228,3.1707000864304233,312.0
4.573127229488704,4.556309362279512,3.9576719576719577,3.737248322147651,3.1879861711322386,324.0
4.643281807372176,4.512437810945274,4.039153439153439,3.8140939597315437,3.1339671564390668,336.0
4.599881093935791,4.528267752148349,4.0433862433862435,3.6946308724832213,3.092912705272256,348.0
4.1932223543400715,4.1831750339213025,3.7857142857142856,3.5050335570469797,3.0293863439930857,360.0
4.258620689655173,4.081411126187246,3.7248677248677247,3.6231543624161073,3.003025064822818,372.0
4.597502972651605,4.486205336951605,4.049206349206349,3.755704697986577,3.1970613656006917,384.0
4.686682520808561,4.606060606060606,4.021693121693121,3.807046979865772,3.2135754431474277,396.0
4.517835909631391,4.443690637720488,3.929100529100529,3.7033557046979864,3.1897968006917425,408.0
4.602259215219976,4.5386702849389415,3.935978835978836,3.725503355704698,3.1487246000864677,420.0
4.646254458977408,4.49932157394844,4.030687830687831,3.761744966442953,3.2109814094249893,432.0
4.159928656361474,4.13613749434645,3.695767195767196,3.4741610738255035,3.0038910505836576,444.0
4.1890606420927465,3.998643147896879,3.6174603174603175,3.5164429530201344,2.940769563337657,456.0
4.652794292508918,4.509271822704658,4.0470899470899475,3.790268456375839,3.3882403804582792,468.0
4.494649227110583,4.434644957033017,4.074603174603174,3.6986577181208053,3.3718115002161695,480.0
4.645065398335315,4.481230212573496,3.9232804232804233,3.6583892617449663,3.317769130998703,492.0
4.60820451843044,4.503844414292176,4.060846560846561,3.7503355704697987,3.370242214532872,504.0
4.640903686087991,4.565355042966983,4.057142857142857,3.7302013422818794,3.339679792297707,516.0
4.10820451843044,4.047489823609227,3.7264550264550262,3.6063758389261746,3.154045867589788,528.0
4.1765755053507725,4.111714156490276,3.784126984126984,3.6053691275167785,3.171354392038079,540.0
4.491082045184305,4.3270013568521035,4.028042328042328,3.7778523489932887,3.4128083080917353,552.0
4.52615933412604,4.352781546811397,3.9349206349206347,3.62248322147651,3.3106880138468195,564.0
4.595124851367419,4.376752600633198,3.8957671957671955,3.6812080536912752,3.351082251082251,576.0
4.615338882282996,4.393939393939394,4.0587301587301585,3.6788590604026847,3.33030303030303,588.0
4.572532699167658,4.360018091361375,3.983597883597884,3.7365771812080535,3.2913419913419912,600.0
4.164090368608799,4.152419719583898,3.767724867724868,3.6315436241610737,3.2065829363360763,612.0
4.207491082045184,4.044323835368611,3.748148148148148,3.6181208053691276,3.1346903421394545,624.0
4.956004756242568,4.7616463138851195,4.411111111111111,4.079530201342282,3.6440017323516676,636.0
4.835909631391201,4.780189959294437,4.322222222222222,3.9956375838926173,3.619748809008229,648.0
4.903686087990487,4.845771144278607,4.315873015873016,4.026845637583893,3.7306193157210914,660.0
4.922116527942925,4.810492989597467,4.385185185185185,4.090939597315436,3.72932005197055,672.0
4.963733650416171,4.754862053369516,4.386772486772487,4.083221476510067,3.7033347769597227,684.0
4.757431629013079,4.731795567616463,4.396825396825397,4.087248322147651,3.553726169844021,696.0
4.849583828775268,4.615106286748078,4.4005291005291,4.184563758389261,3.4805025996533794,708.0
4.46730083234245,4.267752148349163,3.7962962962962963,3.6261744966442953,3.2907279029462737,720.0
4.476218787158145,4.300768882858435,3.908994708994709,3.626510067114094,3.2915944540727904,732.0
4.664090368608799,4.454093170511081,3.894179894179894,3.7100671140939596,3.3704506065857887,744.0
4.495243757431629,4.40479421076436,3.922222222222222,3.6651006711409395,3.2314694408322495,756.0
4.541617122473246,4.398009950248756,3.85026455026455,3.649664429530201,3.2733188720173536,768.0
4.142092746730083,4.03030303030303,3.6026455026455024,3.4221476510067115,3.1020851433536056,780.0
4.195600475624257,4.092265943012212,3.717989417989418,3.5446308724832214,3.1294526498696786,792.0
4.803210463733651,4.6047037539574855,4.092592592592593,3.9177852348993287,3.5275727312201477,804.0
4.686682520808561,4.602894617819991,4.1343915343915345,3.8785234899328858,3.5243266724587317,816.0
4.674197384066588,4.497964721845319,4.133862433862434,3.8895973154362418,3.516072980017376,828.0
4.755053507728894,4.479873360470376,4.029629629629629,3.886577181208054,3.562554300608167,840.0
4.6117717003567185,4.5395748530076885,4.065079365079365,3.774496644295302,3.5036940460669275,852.0
4.572532699167658,4.473993668023518,4.048677248677249,3.883557046979866,3.4065217391304348,864.0
4.559453032104638,4.31524197195839,4.020634920634921,3.8761744966442953,3.2898739678400695,876.0
4.758026159334126,4.584803256445047,4.135978835978836,3.8140939597315437,3.491960017383746,888.0
4.640903686087991,4.682948891904116,4.122222222222222,3.8144295302013425,3.4415471534115603,900.0
4.7051129607609985,4.713251922207146,4.056613756613757,3.831208053691275,3.5110821382007824,912.0
4.667657550535077,4.624604251469923,4.1497354497354495,3.8023489932885908,3.4921739130434784,924.0
4.788347205707491,4.548168249660787,4.077248677248678,3.7812080536912753,3.5154414963027403,936.0
4.533293697978597,4.354590682948892,3.888888888888889,3.768791946308725,3.283101045296167,948.0
4.521403091557669,4.480325644504749,4.086772486772487,3.913729439409198,3.4368466898954706,960.0
4.490487514863258,4.353233830845771,3.901058201058201,3.654917757636791,3.184233449477352,972.0
4.463733650416171,4.40343735866124,3.9264550264550264,3.648875461564283,3.1742160278745644,984.0
4.655172413793103,4.397105382180009,3.9126984126984126,3.6945283652232295,3.326068003487358,996.0
4.606420927467301,4.348258706467662,3.8846560846560845,3.5770392749244713,3.2388840453356584,1008.0
4.592746730083234,4.43509724106739,3.93968253968254,3.644175897952333,3.2881429816913688,1020.0
4.1646848989298455,4.031659882406151,3.585714285714286,3.429674387378315,3.143480156999564,1032.0
4.08680142687277,3.95838986883763,3.56031746031746,3.486404833836858,3.070588235294118,1044.0
4.508917954815695,4.456354590682949,3.9042328042328043,3.704934541792548,3.2842197035745424,1056.0
4.50653983353151,4.415196743554953,3.953968253968254,3.6384692849949647,3.2140366172624235,1068.0
4.503567181926278,4.293080054274085,3.8523809523809525,3.6543624161073827,3.190932868352223,1080.0
4.515457788347206,4.490275893260968,3.8873015873015873,3.5798657718120803,3.242371403661726,1092.0
4.976218787158145,4.885572139303482,4.521693121693121,4.236912751677853,3.6666666666666665,1104.0
5.296076099881094,5.056083220262325,4.7708994708994705,4.627181208053691,3.6513961605584644,1116.0
5.236623067776456,5.0606060606060606,4.664021164021164,4.621476510067114,3.606020942408377,1128.0
4.8353151010701545,4.655359565807327,4.216931216931217,3.8426174496644294,3.5100349040139616,1140.0
4.624256837098692,4.517412935323383,4.151851851851852,3.8191275167785235,3.512652705061082,1152.0
4.582045184304399,4.520126639529624,4.012698412698413,3.8476510067114096,3.575479930191972,1164.0
4.734244946492271,4.581184984170059,4.12962962962963,3.81241610738255,3.4906236371565633,1176.0
4.799643281807372,4.474445952057892,4.109523809523809,3.77751677852349,3.4365460095944176,1188.0
4.332936979785969,4.340117593848937,3.935978835978836,3.7758389261744965,3.325621999127019,1200.0
4.525564803804994,4.4509271822704655,4.041798941798942,3.845973154362416,3.3395896988214755,1212.0
4.3923900118906065,4.253279059249208,3.7973544973544975,3.4191275167785236,3.3288268643698213,1224.0
4.128418549346017,4.037087290818634,3.4878306878306877,3.112751677852349,3.1657217618839946,1236.0
4.109393579072533,3.915875169606513,3.4714285714285715,3.2003355704697984,3.1330135194068904,1248.0
4.215814506539833,4.123925825418363,3.480952380952381,3.155756965424639,3.275621456607065,1260.0
4.024970273483948,3.948439620081411,3.3835978835978837,3.2171869754951326,3.1565634539904055,1272.0
3.949464922711058,3.688376300316599,3.295238095238095,3.170862705605908,3.095944177932839,1284.0
3.7592152199762188,3.7313432835820897,3.3550264550264552,3.1775763679086944,3.1286524204099435,1296.0
4.10820451843044,3.893713251922207,3.475132275132275,3.2007385028533064,3.1356301788050587,1308.0
4.183115338882283,3.9570330167345094,3.4063492063492062,3.1775763679086944,3.1914522459659835,1320.0
4.065398335315101,3.989145183175034,3.433862433862434,3.1745552198724405,3.1914522459659835,1332.0
4.082045184304399,4.058796924468567,3.5285714285714285,3.211144679422625,3.2228521587440033,1344.0
4.206302021403092,4.013568521031208,3.3846560846560845,3.23255033557047,3.2228521587440033,1356.0
3.9304399524375744,3.7526006331976482,3.367724867724868,3.1473154362416107,3.072394243349324,1368.0
3.7764565992865635,3.706919945725916,3.3608465608465607,3.1460221550855993,3.0405582206716093,1380.0
4.112960760998811,3.96472184531886,3.359259259259259,3.2141658274588787,3.174880069777584,1392.0
4.130202140309156,4.024875621890548,3.357142857142857,3.1856327626720375,3.201918883558657,1404.0
4.248513674197384,4.025780189959295,3.5216931216931218,3.202416918429003,3.274869109947644,1416.0
4.12128418549346,4.0506558118498415,3.4238095238095236,3.1963746223564953,3.206369982547993,1428.0
4.1361474435196195,3.9633649932157393,3.419047619047619,3.278374748153123,3.1788830715532286,1440.0
3.933412604042806,3.83355947535052,3.267195767195767,3.147078576225655,3.0763525305410124,1452.0
3.8483947681331747,3.693803708729082,3.3682539682539683,3.1631967763599733,3.0384111741597555,1464.0
4.0511296076099885,4.022614201718679,3.4788359788359786,3.1940248405505205,3.201222173723265,1476.0
4.1117717003567185,3.9520578923564,3.437037037037037,3.0506881503860357,3.137991266375546,1488.0
4.082639714625446,3.9380370872908186,3.3962962962962964,3.275260154414233,3.2004366812227074,1500.0
4.095124851367419,3.867480777928539,3.43968253968254,3.2205438066465257,3.2550218340611354,1512.0
4.1319857312722945,3.956580732700136,3.4878306878306877,3.2376636455186305,3.1934497816593885,1524.0
3.821640903686088,3.628222523744912,3.36984126984127,3.076200067136623,3.0323285277413716,1536.0
3.784780023781213,3.6748077792853913,3.2756613756613757,3.1053691275167785,3.1170816950633466,1548.0
4.171224732461355,4.022614201718679,3.5095238095238095,3.148322147651007,3.2513111888111887,1560.0
4.194411414982164,3.905924920850294,3.3656084656084655,3.1711409395973154,3.2259615384615383,1572.0
4.183709869203329,3.9800995024875623,3.3523809523809525,3.2328859060402686,3.1354895104895104,1584.0
4.10166468489893,3.993215739484396,3.4412698412698415,3.1375838926174495,3.1691433566433567,1596.0
4.179548156956005,3.89914066033469,3.511111111111111,3.212751677852349,3.261800699300699,1608.0
3.762782401902497,3.6571687019448214,3.3407407407407406,3.0721476510067114,3.054608999563128,1620.0
3.8240190249702737,3.6612392582541835,3.297883597883598,3.117785234899329,3.032314410480349,1632.0
4.115338882282996,4.024875621890548,3.425925925925926,3.344295302013423,3.1555264307557884,1644.0
4.150416171224732,3.957485300768883,3.4571428571428573,3.215436241610738,3.1982532751091703,1656.0
4.069560047562426,3.9805517865219358,3.3142857142857145,3.103726082578046,3.1633187772925764,1668.0
4.10166468489893,3.9149706015377657,3.378835978835979,3.157771064115475,3.0602620087336243,1680.0
4.0410225921522,3.997738579828132,3.4656084656084656,3.1648204095334003,3.183406113537118,1692.0
3.8626634958382877,3.7412935323383083,3.2412698412698413,3.1090970124202753,3.0820960698689954,1704.0
3.846016646848989,3.7281772953414745,3.3613756613756616,3.0832494125545487,2.9812062937062938,1716.0
4.173008323424495,3.9479873360470377,3.3544973544973544,3.2289358845250082,3.1219405594405596,1728.0
4.195600475624257,3.9819086386250566,3.522222222222222,3.153742866733803,3.221687800612156,1740.0
4.154577883472057,3.9864314789687922,3.441798941798942,3.1463578382007387,3.215472027972028,1752.0
4.086206896551724,3.972410673903211,3.3735449735449734,3.2323707186030894,3.075207695671185,1764.0
4.121878715814507,4.009045680687472,3.391005291005291,3.14607118871726,3.235679930039353,1776.0
3.8626634958382877,3.6463138851198553,3.204761904761905,3.1145063801208863,3.0590292960209884,1788.0
3.853745541022592,3.6639529624604252,3.3724867724867726,3.126930826057757,3.0021862702229996,1800.0
4.1117717003567185,4.0280416101311625,3.558201058201058,3.1776359973136334,3.2259615384615383,1812.0
4.12782401902497,3.909995477159656,3.4380952380952383,3.1826729348556078,3.1219938784433756,1824.0
3.9161712247324614,3.979647218453189,3.3957671957671955,3.219946272666219,3.152534965034965,1836.0
4.115338882282996,3.9918588873812753,3.4153439153439153,3.1410342511752853,3.1119370354175775,1848.0
4.164090368608799,3.993215739484396,3.386243386243386,3.2377434519811956,3.164551422319475,1860.0
3.8846611177170036,3.844414292175486,3.259259259259259,3.1202149093351244,2.9934354485776806,1872.0
3.846016646848989,3.8023518769787428,3.1862433862433863,3.103089321692411,3.0998248686514884,1884.0
4.12960760998811,3.957485300768883,3.397883597883598,3.209536601746138,3.0897548161120842,1896.0
4.007134363852557,3.831298055178652,3.484126984126984,3.1558092679650773,3.099868593955322,1908.0
4.093341260404281,3.882858435097241,3.3174603174603177,3.1558092679650773,3.2204206836108678,1920.0
