"tick","Expuestos","Infecciosos","Asintomaticos","Sintomaticos","Camas","Recuperados","Hospitalizados","Muertos"
780.0,322.0,60.0,31.0,29.0,7.0,172.0,14.0,6.0
792.0,342.0,60.0,32.0,28.0,7.0,180.0,14.0,6.0
804.0,356.0,55.0,26.0,29.0,6.0,197.0,14.0,6.0
816.0,375.0,67.0,26.0,41.0,7.0,204.0,15.0,6.0
828.0,392.0,76.0,34.0,42.0,7.0,215.0,15.0,6.0
840.0,411.0,79.0,32.0,47.0,9.0,228.0,17.0,6.0
852.0,431.0,83.0,31.0,52.0,8.0,240.0,17.0,7.0
864.0,444.0,106.0,42.0,64.0,9.0,245.0,18.0,7.0
876.0,458.0,100.0,40.0,60.0,7.0,267.0,18.0,8.0
888.0,477.0,90.0,37.0,53.0,4.0,286.0,18.0,11.0
900.0,492.0,93.0,36.0,57.0,4.0,306.0,18.0,11.0
912.0,507.0,87.0,33.0,54.0,4.0,331.0,19.0,11.0
924.0,521.0,83.0,30.0,53.0,5.0,350.0,20.0,11.0
936.0,533.0,81.0,27.0,54.0,7.0,364.0,22.0,11.0
948.0,548.0,84.0,30.0,54.0,8.0,379.0,24.0,11.0
960.0,559.0,85.0,30.0,55.0,9.0,397.0,26.0,11.0
972.0,580.0,79.0,30.0,49.0,9.0,416.0,26.0,11.0
984.0,596.0,81.0,34.0,47.0,9.0,428.0,27.0,11.0
996.0,612.0,72.0,30.0,42.0,11.0,444.0,29.0,11.0
1008.0,629.0,67.0,27.0,40.0,11.0,463.0,29.0,11.0
1020.0,642.0,66.0,30.0,36.0,11.0,478.0,29.0,11.0
1032.0,660.0,79.0,33.0,46.0,11.0,488.0,30.0,12.0
1044.0,677.0,76.0,28.0,48.0,8.0,505.0,31.0,13.0
1056.0,694.0,71.0,24.0,47.0,9.0,521.0,32.0,13.0
1068.0,702.0,76.0,31.0,45.0,8.0,531.0,33.0,14.0
1080.0,711.0,78.0,32.0,46.0,8.0,551.0,35.0,14.0
1092.0,725.0,80.0,34.0,46.0,8.0,562.0,35.0,14.0
1104.0,739.0,81.0,34.0,47.0,9.0,580.0,37.0,15.0
1116.0,762.0,79.0,34.0,45.0,8.0,594.0,37.0,16.0
1128.0,779.0,77.0,34.0,43.0,8.0,607.0,38.0,16.0
1140.0,790.0,75.0,28.0,47.0,8.0,621.0,38.0,16.0
1152.0,798.0,65.0,22.0,43.0,7.0,640.0,38.0,17.0
1164.0,803.0,65.0,21.0,44.0,7.0,654.0,38.0,17.0
1176.0,811.0,66.0,25.0,41.0,4.0,670.0,38.0,18.0
1188.0,824.0,66.0,26.0,40.0,4.0,685.0,38.0,18.0
1200.0,838.0,73.0,29.0,44.0,6.0,692.0,41.0,19.0
1212.0,850.0,66.0,26.0,40.0,6.0,706.0,41.0,19.0
1224.0,870.0,61.0,24.0,37.0,3.0,722.0,41.0,20.0
1236.0,877.0,52.0,21.0,31.0,3.0,741.0,41.0,20.0
1248.0,882.0,47.0,20.0,27.0,3.0,755.0,41.0,20.0
1260.0,889.0,51.0,19.0,32.0,4.0,762.0,42.0,20.0
1272.0,898.0,58.0,21.0,37.0,4.0,770.0,42.0,20.0
1284.0,914.0,67.0,27.0,40.0,4.0,777.0,42.0,20.0
1296.0,925.0,63.0,25.0,38.0,3.0,790.0,43.0,22.0
1308.0,937.0,62.0,26.0,36.0,2.0,800.0,43.0,22.0
1320.0,947.0,53.0,21.0,32.0,2.0,814.0,43.0,22.0
1332.0,958.0,48.0,26.0,22.0,3.0,834.0,44.0,22.0
1344.0,973.0,53.0,30.0,23.0,3.0,839.0,44.0,22.0
1356.0,988.0,46.0,21.0,25.0,2.0,855.0,44.0,22.0
1368.0,1000.0,49.0,24.0,25.0,2.0,861.0,44.0,22.0
1380.0,1022.0,51.0,25.0,26.0,4.0,872.0,46.0,22.0
1392.0,1032.0,53.0,21.0,32.0,4.0,881.0,46.0,22.0
1404.0,1043.0,57.0,25.0,32.0,4.0,889.0,47.0,22.0
1416.0,1054.0,61.0,31.0,30.0,5.0,904.0,48.0,22.0
1428.0,1072.0,64.0,33.0,31.0,5.0,910.0,48.0,22.0
1440.0,1093.0,78.0,39.0,39.0,5.0,917.0,49.0,23.0
1452.0,1109.0,74.0,40.0,34.0,5.0,933.0,49.0,23.0
1464.0,1135.0,73.0,35.0,38.0,6.0,943.0,50.0,23.0
1476.0,1161.0,68.0,31.0,37.0,5.0,962.0,50.0,23.0
1488.0,1183.0,71.0,28.0,43.0,6.0,975.0,51.0,23.0
1500.0,1195.0,73.0,26.0,47.0,5.0,990.0,51.0,23.0
1512.0,1209.0,85.0,34.0,51.0,5.0,1002.0,52.0,23.0
1524.0,1220.0,93.0,35.0,58.0,4.0,1019.0,52.0,24.0
1536.0,1240.0,102.0,40.0,62.0,5.0,1031.0,53.0,24.0
1548.0,1258.0,110.0,44.0,66.0,4.0,1045.0,53.0,24.0
1560.0,1280.0,105.0,48.0,57.0,5.0,1066.0,54.0,24.0
1572.0,1303.0,102.0,45.0,57.0,5.0,1081.0,54.0,24.0
1584.0,1317.0,88.0,36.0,52.0,4.0,1107.0,54.0,25.0
1596.0,1329.0,77.0,32.0,45.0,3.0,1130.0,54.0,26.0
1608.0,1335.0,77.0,30.0,47.0,3.0,1151.0,54.0,26.0
1620.0,1346.0,84.0,29.0,55.0,2.0,1168.0,54.0,26.0
1632.0,1363.0,89.0,32.0,57.0,2.0,1182.0,55.0,26.0
1644.0,1377.0,91.0,35.0,56.0,2.0,1199.0,55.0,26.0
1656.0,1401.0,91.0,37.0,54.0,1.0,1212.0,55.0,26.0
1668.0,1422.0,75.0,29.0,46.0,2.0,1235.0,56.0,26.0
1680.0,1438.0,64.0,26.0,38.0,2.0,1256.0,56.0,26.0
1692.0,1456.0,61.0,30.0,31.0,2.0,1275.0,56.0,26.0
1704.0,1478.0,55.0,29.0,26.0,2.0,1291.0,56.0,26.0
1716.0,1499.0,65.0,31.0,34.0,4.0,1303.0,58.0,26.0
1728.0,1522.0,83.0,38.0,45.0,4.0,1308.0,58.0,26.0
1740.0,1539.0,86.0,35.0,51.0,5.0,1323.0,59.0,26.0
1752.0,1555.0,98.0,31.0,67.0,4.0,1332.0,59.0,26.0
1764.0,1571.0,104.0,33.0,71.0,6.0,1348.0,62.0,27.0
1776.0,1584.0,106.0,36.0,70.0,6.0,1364.0,62.0,27.0
1788.0,1603.0,105.0,42.0,63.0,6.0,1388.0,62.0,27.0
1800.0,1630.0,97.0,38.0,59.0,6.0,1410.0,62.0,27.0
1812.0,1651.0,94.0,47.0,47.0,5.0,1430.0,62.0,27.0
1824.0,1674.0,93.0,49.0,44.0,5.0,1447.0,63.0,28.0
1836.0,1697.0,87.0,40.0,47.0,4.0,1470.0,63.0,28.0
1848.0,1717.0,82.0,36.0,46.0,5.0,1492.0,64.0,28.0
1860.0,1732.0,87.0,33.0,54.0,6.0,1512.0,66.0,29.0
1872.0,1742.0,92.0,36.0,56.0,6.0,1526.0,66.0,29.0
1884.0,1764.0,99.0,42.0,57.0,6.0,1540.0,68.0,31.0
1896.0,1789.0,112.0,46.0,66.0,7.0,1555.0,69.0,31.0
1908.0,1811.0,107.0,46.0,61.0,8.0,1571.0,70.0,31.0
1920.0,1820.0,107.0,49.0,58.0,9.0,1590.0,71.0,31.0
